model,run,scenario_id,decision_type,parameter,true,extracted,rel_error,error,cf_top1_change,ref_margin,ah_top1_miss
gemini,5,67,HVAC,seer,13.0,14.0,0.07692307692307693,True,False,0.03550000000000009,False
gemini,5,67,HVAC,hvac_age,22.0,12.0,-0.45454545454545453,True,False,0.03550000000000009,False
gemini,5,67,HVAC,occupancy_context,unoccupied_4hr,unoccupied_4,,False,False,0.03550000000000009,False
gemini,5,68,HVAC,r_value,9.0,9.0,0.0,False,False,0.064,False
gemini,5,68,HVAC,seer,11.0,10.0,-0.09090909090909091,True,False,0.064,False
gemini,5,68,HVAC,hvac_age,20.0,25.0,0.25,True,False,0.064,False
gemini,5,68,HVAC,occupancy_context,standard,occupied_all_day,,False,False,0.064,False
gemini,5,69,HVAC,r_value,22.0,19.0,-0.13636363636363635,True,False,0.024499999999999966,False
gemini,5,69,HVAC,seer,14.0,14.0,0.0,False,False,0.024499999999999966,False
gemini,5,69,HVAC,hvac_age,12.0,13.0,0.08333333333333333,True,False,0.024499999999999966,False
gemini,5,69,HVAC,occupancy_context,occupied_all_day,occupied_all_day,,False,False,0.024499999999999966,False
gemini,5,70,HVAC,r_value,16.0,15.0,-0.0625,True,False,0.03400000000000003,False
gemini,5,70,HVAC,seer,13.0,13.0,0.0,False,False,0.03400000000000003,False
gemini,5,70,HVAC,hvac_age,18.0,12.0,-0.3333333333333333,True,False,0.03400000000000003,False
gemini,5,70,HVAC,occupancy_context,unoccupied_12hr,unoccupied_8,,True,False,0.03400000000000003,False
gemini,5,71,Appliance,kwh_per_cycle,0.45,1.5,2.3333333333333335,True,False,0.12900000000000011,False
gemini,5,71,Appliance,appliance,washing_machine,Washer,,False,False,0.12900000000000011,False
gemini,5,71,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.12900000000000011,False
gemini,5,72,Appliance,kwh_per_cycle,3.2,3.3,0.03124999999999989,True,False,0.021499999999999964,False
gemini,5,72,Appliance,appliance,dryer,Dryer,,False,False,0.021499999999999964,False
gemini,5,72,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.021499999999999964,False
gemini,5,73,Appliance,kwh_per_cycle,1.35,1.2,-0.1111111111111112,True,False,0.17099999999999993,False
gemini,5,73,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.17099999999999993,False
gemini,5,73,Appliance,baseline_time,11:00 PM,11:00 PM,,False,False,0.17099999999999993,False
gemini,5,74,Appliance,kwh_per_cycle,0.28,1.5,4.357142857142857,True,False,0.09899999999999987,False
gemini,5,74,Appliance,appliance,washing_machine,Waser,,True,False,0.09899999999999987,False
gemini,5,74,Appliance,baseline_time,10:00 AM,10:00 AM,,False,False,0.09899999999999987,False
gemini,5,75,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.014500000000000013,False
gemini,5,75,Appliance,appliance,dryer,Dryer,,False,False,0.014500000000000013,False
gemini,5,75,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.014500000000000013,False
gemini,5,76,Appliance,kwh_per_cycle,0.65,1.5,1.3076923076923077,True,False,0.134,False
gemini,5,76,Appliance,appliance,washing_machine,Washer,,False,False,0.134,False
gemini,5,76,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.134,False
gemini,5,77,Appliance,kwh_per_cycle,2.8,3.3,0.17857142857142858,True,False,0.11300000000000004,False
gemini,5,77,Appliance,appliance,dryer,Dryer,,False,False,0.11300000000000004,False
gemini,5,77,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.11300000000000004,False
gemini,5,78,Appliance,kwh_per_cycle,1.4,1.5,0.0714285714285715,True,False,0.02200000000000002,False
gemini,5,78,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.02200000000000002,False
gemini,5,78,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.02200000000000002,False
gemini,5,79,Appliance,kwh_per_cycle,3.0,3.3,0.09999999999999994,True,False,0.09599999999999997,False
gemini,5,79,Appliance,appliance,dryer,Dryer,,False,False,0.09599999999999997,False
gemini,5,79,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.09599999999999997,False
gemini,5,80,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.1475000000000002,False
gemini,5,80,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.1475000000000002,False
gemini,5,80,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.1475000000000002,False
gemini,5,81,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.06600000000000006,False
gemini,5,81,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.06600000000000006,False
gemini,5,81,Appliance,baseline_time,8:00 PM,8:00 PM,,False,False,0.06600000000000006,False
gemini,5,82,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.2124999999999999,False
gemini,5,82,Appliance,appliance,washing_machine,Washer,,False,False,0.2124999999999999,False
gemini,5,82,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.2124999999999999,False
gemini,5,83,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.04250000000000004,False
gemini,5,83,Appliance,appliance,dryer,Dryer,,False,False,0.04250000000000004,False
gemini,5,83,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.04250000000000004,False
gemini,5,84,Appliance,kwh_per_cycle,3.2,3.3,0.03124999999999989,True,False,0.05350000000000005,False
gemini,5,84,Appliance,appliance,dryer,Dryer,,False,False,0.05350000000000005,False
gemini,5,84,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.05350000000000005,False
gemini,5,85,Appliance,kwh_per_cycle,0.95,1.5,0.5789473684210527,True,False,0.07150000000000001,False
gemini,5,85,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.07150000000000001,False
gemini,5,85,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.07150000000000001,False
gemini,5,86,Appliance,kwh_per_cycle,0.22,1.5,5.818181818181818,True,False,0.1110000000000001,False
gemini,5,86,Appliance,appliance,washing_machine,Washer,,False,False,0.1110000000000001,False
gemini,5,86,Appliance,baseline_time,11:00 PM,11:00 PM,,False,False,0.1110000000000001,False
gemini,5,87,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.06799999999999995,False
gemini,5,87,Appliance,appliance,washing_machine,Washer,,False,False,0.06799999999999995,False
gemini,5,87,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.06799999999999995,False
gemini,5,88,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.04049999999999998,False
gemini,5,88,Appliance,appliance,dryer,Dryer,,False,False,0.04049999999999998,False
gemini,5,88,Appliance,baseline_time,4:00 PM,4:00 PM,,False,False,0.04049999999999998,False
gemini,5,89,Appliance,kwh_per_cycle,0.28,1.5,4.357142857142857,True,False,0.07799999999999996,False
gemini,5,89,Appliance,appliance,washing_machine,Washer,,False,False,0.07799999999999996,False
gemini,5,89,Appliance,baseline_time,4:00 PM,4:00 PM,,False,False,0.07799999999999996,False
gemini,5,90,Appliance,kwh_per_cycle,0.95,1.8,0.8947368421052633,True,False,0.04050000000000009,False
gemini,5,90,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.04050000000000009,False
gemini,5,90,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.04050000000000009,False
gemini,5,91,Appliance,kwh_per_cycle,0.38,0.35,-0.0789473684210527,True,False,0.10899999999999999,False
gemini,5,91,Appliance,appliance,washing_machine,Washer,,False,False,0.10899999999999999,False
gemini,5,91,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.10899999999999999,False
gemini,5,92,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.03699999999999998,False
gemini,5,92,Appliance,appliance,dryer,Dryer,,False,False,0.03699999999999998,False
gemini,5,92,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.03699999999999998,False
gemini,5,93,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.04450000000000004,False
gemini,5,93,Appliance,appliance,dryer,Dryer,,False,False,0.04450000000000004,False
gemini,5,93,Appliance,baseline_time,4:00 PM,4:00 PM,,False,False,0.04450000000000004,False
gemini,5,94,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.1855000000000001,False
gemini,5,94,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.1855000000000001,False
gemini,5,94,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.1855000000000001,False
gemini,5,95,Appliance,kwh_per_cycle,1.2,3.3,1.7499999999999998,True,False,0.06800000000000006,False
gemini,5,95,Appliance,appliance,dryer,Dryer,,False,False,0.06800000000000006,False
gemini,5,95,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.06800000000000006,False
gemini,5,96,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.08999999999999997,False
gemini,5,96,Appliance,appliance,washing_machine,Washer,,False,False,0.08999999999999997,False
gemini,5,96,Appliance,baseline_time,8:00 PM,8:00 PM,,False,False,0.08999999999999997,False
gemini,5,97,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.0615,False
gemini,5,97,Appliance,appliance,dryer,Dryer,,False,False,0.0615,False
gemini,5,97,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.0615,False
gemini,5,98,Appliance,kwh_per_cycle,3.5,2.5,-0.2857142857142857,True,False,0.21300000000000002,False
gemini,5,98,Appliance,appliance,dryer,Dryer,,False,False,0.21300000000000002,False
gemini,5,98,Appliance,baseline_time,12:00 AM,12:00 AM,,False,False,0.21300000000000002,False
gemini,5,99,Appliance,kwh_per_cycle,0.95,1.8,0.8947368421052633,True,False,0.03849999999999987,False
gemini,5,99,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.03849999999999987,False
gemini,5,99,Appliance,baseline_time,12:00 AM,12:00 AM,,False,False,0.03849999999999987,False
gemini,5,100,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.13700000000000012,False
gemini,5,100,Appliance,appliance,washing_machine,Washer,,False,False,0.13700000000000012,False
gemini,5,100,Appliance,baseline_time,4:00 PM,4:00 PM,,False,False,0.13700000000000012,False
gemini,5,101,Appliance,kwh_per_cycle,3.5,2.5,-0.2857142857142857,True,False,0.01899999999999996,False
gemini,5,101,Appliance,appliance,dryer,Dryer,,False,False,0.01899999999999996,False
gemini,5,101,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.01899999999999996,False
gemini,5,102,Appliance,kwh_per_cycle,2.5,3.0,0.2,True,True,0.013499999999999956,True
gemini,5,102,Appliance,appliance,dryer,Dryer,,False,False,0.013499999999999956,True
gemini,5,102,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.013499999999999956,True
gemini,5,103,Appliance,kwh_per_cycle,1.15,1.2,0.04347826086956526,True,False,0.02849999999999997,False
gemini,5,103,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.02849999999999997,False
gemini,5,103,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.02849999999999997,False
gemini,5,104,Appliance,kwh_per_cycle,0.95,1.2,0.2631578947368421,True,False,0.07250000000000001,False
gemini,5,104,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.07250000000000001,False
gemini,5,104,Appliance,baseline_time,8:00 PM,8:00 PM,,False,False,0.07250000000000001,False
gemini,5,105,Appliance,kwh_per_cycle,1.55,1.5,-0.03225806451612906,True,False,0.02300000000000002,False
gemini,5,105,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.02300000000000002,False
gemini,5,105,Appliance,baseline_time,7:00 AM,7:00 AM,,False,False,0.02300000000000002,False
gemini,5,106,Appliance,kwh_per_cycle,0.22,0.35,0.5909090909090908,True,False,0.021999999999999797,False
gemini,5,106,Appliance,appliance,washing_machine,Waser,,True,False,0.021999999999999797,False
gemini,5,106,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.021999999999999797,False
gemini,5,107,Appliance,kwh_per_cycle,2.9,3.3,0.1379310344827586,True,False,0.006000000000000005,False
gemini,5,107,Appliance,appliance,dryer,Dryer,,False,False,0.006000000000000005,False
gemini,5,107,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.006000000000000005,False
gemini,5,108,Appliance,kwh_per_cycle,0.45,1.5,2.3333333333333335,True,False,0.025499999999999967,False
gemini,5,108,Appliance,appliance,washing_machine,Washer,,False,False,0.025499999999999967,False
gemini,5,108,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.025499999999999967,False
gemini,5,109,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.051000000000000045,False
gemini,5,109,Appliance,appliance,washing_machine,Washer,,False,False,0.051000000000000045,False
gemini,5,109,Appliance,baseline_time,9:00 AM,9:00 AM,,False,False,0.051000000000000045,False
gemini,5,110,Appliance,kwh_per_cycle,3.5,3.3,-0.0571428571428572,True,False,0.061000000000000054,False
gemini,5,110,Appliance,appliance,dryer,Dryer,,False,False,0.061000000000000054,False
gemini,5,110,Appliance,baseline_time,9:00 AM,9:00 AM,,False,False,0.061000000000000054,False
gemini,5,111,Appliance,kwh_per_cycle,1.25,1.2,-0.040000000000000036,True,False,0.22150000000000014,False
gemini,5,111,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.22150000000000014,False
gemini,5,111,Appliance,baseline_time,10:00 AM,10:00 AM,,False,False,0.22150000000000014,False
gemini,5,112,Appliance,kwh_per_cycle,2.5,3.3,0.31999999999999995,True,False,0.197,False
gemini,5,112,Appliance,appliance,dryer,Dryer,,False,False,0.197,False
gemini,5,112,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.197,False
gemini,5,113,Appliance,kwh_per_cycle,1.25,1.2,-0.040000000000000036,True,False,0.09349999999999992,False
gemini,5,113,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.09349999999999992,False
gemini,5,113,Appliance,baseline_time,10:00 AM,10:00 AM,,False,False,0.09349999999999992,False
gemini,5,114,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.08999999999999997,False
gemini,5,114,Appliance,appliance,washing_machine,Washer,,False,False,0.08999999999999997,False
gemini,5,114,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.08999999999999997,False
gemini,5,115,Appliance,kwh_per_cycle,0.95,1.5,0.5789473684210527,True,False,0.07950000000000002,False
gemini,5,115,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.07950000000000002,False
gemini,5,115,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.07950000000000002,False
gemini,5,116,Appliance,kwh_per_cycle,0.28,0.3,0.07142857142857129,True,False,0.12449999999999994,False
gemini,5,116,Appliance,appliance,washing_machine,Washer,,False,False,0.12449999999999994,False
gemini,5,116,Appliance,baseline_time,2:00 PM,2:00 PM,,False,False,0.12449999999999994,False
gemini,5,117,Appliance,kwh_per_cycle,3.2,3.3,0.03124999999999989,True,False,0.04600000000000004,False
gemini,5,117,Appliance,appliance,dryer,Dryer,,False,False,0.04600000000000004,False
gemini,5,117,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.04600000000000004,False
gemini,5,118,Appliance,kwh_per_cycle,0.38,1.5,2.947368421052632,True,False,0.13050000000000017,False
gemini,5,118,Appliance,appliance,washing_machine,Waser,,True,False,0.13050000000000017,False
gemini,5,118,Appliance,baseline_time,11:00 PM,11:00 PM,,False,False,0.13050000000000017,False
gemini,5,119,Appliance,kwh_per_cycle,0.35,1.5,3.2857142857142856,True,False,0.09950000000000014,False
gemini,5,119,Appliance,appliance,washing_machine,Washer,,False,False,0.09950000000000014,False
gemini,5,119,Appliance,baseline_time,12:00 AM,12:00 AM,,False,False,0.09950000000000014,False
gemini,5,120,Appliance,kwh_per_cycle,3.0,3.3,0.09999999999999994,True,False,0.09250000000000003,False
gemini,5,120,Appliance,appliance,dryer,Dryer,,False,False,0.09250000000000003,False
gemini,5,120,Appliance,baseline_time,1:00 AM,1:00 AM,,False,False,0.09250000000000003,False
gemini,5,121,Appliance,kwh_per_cycle,1.25,1.2,-0.040000000000000036,True,False,0.09350000000000003,False
gemini,5,121,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.09350000000000003,False
gemini,5,121,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.09350000000000003,False
gemini,5,122,Appliance,kwh_per_cycle,2.8,3.3,0.17857142857142858,True,False,0.12749999999999995,False
gemini,5,122,Appliance,appliance,dryer,Dryer,,False,False,0.12749999999999995,False
gemini,5,122,Appliance,baseline_time,3:00 AM,3:00 AM,,False,False,0.12749999999999995,False
gemini,5,123,Appliance,kwh_per_cycle,1.1,1.2,0.09090909090909079,True,False,0.07450000000000012,False
gemini,5,123,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.07450000000000012,False
gemini,5,123,Appliance,baseline_time,8:00 PM,8:00 PM,,False,False,0.07450000000000012,False
gemini,5,124,Appliance,kwh_per_cycle,2.8,3.3,0.17857142857142858,True,False,0.061999999999999944,False
gemini,5,124,Appliance,appliance,dryer,Dryer,,False,False,0.061999999999999944,False
gemini,5,124,Appliance,baseline_time,4:00 PM,4:00 PM,,False,False,0.061999999999999944,False
gemini,5,125,Appliance,kwh_per_cycle,0.85,2.3,1.7058823529411762,True,False,0.14,False
gemini,5,125,Appliance,appliance,washing_machine,Washer,,False,False,0.14,False
gemini,5,125,Appliance,baseline_time,5:00 PM,5:00 PM,,False,False,0.14,False
gemini,5,126,Appliance,kwh_per_cycle,1.05,1.2,0.14285714285714277,True,False,0.17700000000000005,False
gemini,5,126,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.17700000000000005,False
gemini,5,126,Appliance,baseline_time,9:00 AM,9:00 AM,,False,False,0.17700000000000005,False
gemini,5,127,Appliance,kwh_per_cycle,0.35,1.5,3.2857142857142856,True,False,0.16249999999999998,False
gemini,5,127,Appliance,appliance,washing_machine,Washer,,False,False,0.16249999999999998,False
gemini,5,127,Appliance,baseline_time,6:00 PM,6:00 PM,,False,False,0.16249999999999998,False
gemini,5,128,Appliance,kwh_per_cycle,2.9,3.3,0.1379310344827586,True,False,0.25,False
gemini,5,128,Appliance,appliance,dryer,Dryer,,False,False,0.25,False
gemini,5,128,Appliance,baseline_time,10:00 AM,10:00 AM,,False,False,0.25,False
gemini,5,129,Appliance,kwh_per_cycle,1.25,1.5,0.2,True,False,0.17200000000000004,False
gemini,5,129,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.17200000000000004,False
gemini,5,129,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.17200000000000004,False
gemini,5,130,Appliance,kwh_per_cycle,0.42,1.5,2.5714285714285716,True,False,0.09399999999999986,False
gemini,5,130,Appliance,appliance,washing_machine,Washer,,False,False,0.09399999999999986,False
gemini,5,130,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.09399999999999986,False
gemini,5,131,Appliance,kwh_per_cycle,3.1,3.3,0.06451612903225798,True,False,0.12949999999999995,False
gemini,5,131,Appliance,appliance,dryer,Dryer,,False,False,0.12949999999999995,False
gemini,5,131,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.12949999999999995,False
gemini,5,132,Appliance,kwh_per_cycle,0.85,1.2,0.4117647058823529,True,False,0.16299999999999992,False
gemini,5,132,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.16299999999999992,False
gemini,5,132,Appliance,baseline_time,8:00 AM,8:00 AM,,False,False,0.16299999999999992,False
gemini,5,133,Appliance,kwh_per_cycle,0.3,1.5,4.0,True,True,0.07900000000000007,True
gemini,5,133,Appliance,appliance,washing_machine,Waser,,True,False,0.07900000000000007,True
gemini,5,133,Appliance,baseline_time,3:00 PM,3:00 PM,,False,False,0.07900000000000007,True
gemini,5,134,Appliance,kwh_per_cycle,2.8,3.3,0.17857142857142858,True,False,0.11550000000000005,False
gemini,5,134,Appliance,appliance,dryer,Dryer,,False,False,0.11550000000000005,False
gemini,5,134,Appliance,baseline_time,7:00 PM,7:00 PM,,False,False,0.11550000000000005,False
gemini,5,135,Appliance,kwh_per_cycle,1.1,1.2,0.09090909090909079,True,False,0.1200000000000001,False
gemini,5,135,Appliance,appliance,dishwasher,Dishwasher,,False,False,0.1200000000000001,False
